longitude,latitude,SAUID,SAFIELD000,SAFIELD001,SAFIELD002,SAFIELD003,SAFIELD004,SAFIELD005,SAFIELD006
138.9286574,37.8642451,4948,4A372,街区多角点節点,206953.121,37715.651,3.686,38.253, 
138.9474692,37.8641343,4949,4A371,街区多角点節点,206948.59,39370.885,2.89,38.271, 
138.9270539,37.8644254,4950,4A370,街区多角点節点,206972.485,37574.479,1.361,38.251, 
138.9312548,37.8652806,4951,4A369,街区多角点節点,207069.093,37943.655,8.835,38.252, 
138.9472889,37.8646523,4952,4A368,街区多角点節点,207006.002,39354.744,2.996,38.27, 
138.9243173,37.8646734,4953,4A367,街区多角点節点,206998.915,37333.574,1.934,38.247, 
138.9362148,37.8646052,4954,4A366,街区多角点節点,206996.16,38380.413,29.556,38.259, 
138.9550336,37.8645991,4955,4A365,街区多角点節点,207003.396,40036.199,-0.128,38.279,撤去及び亡失
138.9490775,37.8647359,4956,4A364,街区多角点節点,207016.031,39512.078,2.88,38.271, 
138.9294867,37.8648492,4957,4A363,街区多角点節点,207020.509,37788.318,4.928,38.252, 
138.9449265,37.8649608,4958,4A362,街区多角点節点,207039.243,39146.724,17.273,38.267, 
138.9454527,37.8650309,4959,4A361,街区多角点節点,207047.251,39192.989,15.866,38.267, 
138.9461184,37.865135,4960,4A360,街区多角点節点,207059.088,39251.509,13.2,38.267, 
138.9326441,37.8653176,4961,4A359,街区多角点節点,207073.769,38065.873,18.21,38.253, 
138.9276365,37.8654023,4962,4A358,街区多角点節点,207081.144,37625.245,1.797,38.248, 
138.9238217,37.86561,4963,4A357,街区多角点節点,207102.665,37289.497,1.956,38.244, 
138.9573282,37.8655154,4965,4A355,街区多角点節点,207106.074,40237.599,-0.483,38.279, 
138.9466171,37.8655842,4967,4A353,街区多角点節点,207109.144,39295.14,17.536,38.266, 
138.9291361,37.8661072,4970,4A350,街区多角点節点,207159.975,37756.828,3.699,38.248,撤去及び亡失
138.9298035,37.8660928,4971,4A349,街区多角点節点,207158.649,37815.555,4.311,38.248,撤去及び亡失
138.9449042,37.8661688,4973,4A347,街区多角点節点,207173.306,39144.129,23.607,38.263, 
138.9258557,37.8663532,4974,4A346,街区多角点節点,207185.954,37468.072,2.194,38.244, 
138.9295865,37.8664567,4975,4A345,街区多角点節点,207198.949,37796.272,4.931,38.247, 
138.9521842,37.8666085,4976,4A344,街区多角点節点,207225.183,39784.415,0.841,38.269, 
138.9594762,37.8694268,4377,4A310,街区多角点節点,207541.102,40424.448,0.69,38.271, 
138.9559023,37.8692968,4378,4A309,街区多角点節点,207525.135,40110.088,12.696,38.267, 
138.9550252,37.8696711,4379,4A308,街区多角点節点,207566.298,40032.718,18.596,38.265, 
138.9344672,37.869718,4380,4A307,街区多角点節点,207562.887,38224.002,5.642,38.243, 
138.9490286,37.8697485,4381,4A306,街区多角点節点,207572.337,39505.092,25.771,38.257, 
138.9480586,37.8697855,4382,4A305,街区多角点節点,207576.03,39419.737,24.567,38.256, 
138.9536972,37.8701773,4386,4A301,街区多角点節点,207621.915,39915.607,17.426,38.262, 
138.9471897,37.8701672,4387,4A300,街区多角点節点,207618.028,39343.085,23.086,38.254, 
138.9502801,37.870196,4388,4A299,街区多角点節点,207622.531,39614.965,24.796,38.257, 
138.9486486,37.8700851,4390,4A297,街区多角点節点,207609.533,39471.48,24.934,38.256, 
138.9497376,37.8699748,4391,4A296,街区多角点節点,207597.759,39567.359,24.677,38.257, 
138.9531994,37.870429,4393,4A294,街区多角点節点,207649.638,39871.674,19.91,38.26, 
138.9545817,37.8705021,4394,4A293,街区多角点節点,207658.33,39993.249,20.664,38.262, 
138.9476297,37.8706957,4396,4A291,街区多角点節点,207676.864,39381.513,21.414,38.253, 
138.9551352,37.8707931,4397,4A290,街区多角点節点,207690.876,40041.782,19.652,38.262, 
138.9528449,37.870875,4398,4A289,街区多角点節点,207698.984,39840.24,20.921,38.259, 
138.954131,37.8709864,4399,4A288,街区多角点節点,207711.899,39953.331,19.663,38.26, 
138.9501158,37.8708685,4400,4A287,街区多角点節点,207697.097,39600.149,25.372,38.255, 
138.9558501,37.8710659,4401,4A286,街区多角点節点,207721.45,40104.537,19.247,38.262, 
138.9500716,37.8714209,4404,4A283,街区多角点節点,207758.385,39595.969,24.859,38.254, 
138.9508843,37.8715302,4405,4A282,街区多角点節点,207770.865,39667.408,25.459,38.255, 
138.9568822,37.8715802,4406,4A281,街区多角点節点,207778.971,40195.058,20.246,38.262, 
138.930243,37.8521015,4409,4A496,街区多角点節点,205606.027,37861.37,2.827,38.29, 
138.9149751,37.8521636,4410,4A495,街区多角点節点,205606.837,36517.762,23.355,38.276, 
138.9265855,37.852473,4411,4A494,街区多角点節点,205645.77,37539.328,2.74,38.285, 
138.9552103,37.8666095,4977,4A343,街区多角点節点,207226.594,40050.653,-0.209,38.273, 
138.9329759,37.8667528,4978,4A342,街区多角点節点,207233.189,38094.339,11.496,38.25,撤去及び亡失
138.9154225,37.8523398,4412,4A493,街区多角点節点,205626.563,36557.041,22.601,38.276, 
138.9444882,37.8522284,4413,4A492,街区多角点節点,205625.984,39114.892,1.782,38.304, 
138.9336414,37.8524366,4414,4A491,街区多角点節点,205644.598,38160.265,2.697,38.292, 
138.9363014,37.8524703,4415,4A490,街区多角点節点,205649.428,38394.323,3.123,38.295, 
138.9401873,37.852449,4416,4A489,街区多角点節点,205648.671,38736.298,2.64,38.299, 
138.9230295,37.8529215,4417,4A488,街区多角点節点,205694.134,37226.173,3.25,38.28, 
138.9365667,37.8530095,4418,4A487,街区多角点節点,205709.387,38417.395,2.496,38.293, 
138.9386849,37.8530706,4419,4A486,街区多角点節点,205717.036,38603.765,1.85,38.295, 
138.9409639,37.8522302,4481,4A536,街区多角点節点,205624.708,38804.75,4.421,38.3, 
138.9192456,37.8522584,4482,4A535,街区多角点節点,205619.033,36893.528,5.435,38.279, 
138.9262066,37.8674858,4483,4A534,街区多角点節点,207311.797,37498.373,9.39,38.241, 
138.9413707,37.8714357,4484,4A533,街区多角点節点,207756.377,38830.472,7.649,38.245, 
138.9186333,37.8467708,4494,4A523,街区多角点節点,205009.769,36842.376,1.978,38.296, 
138.9097703,37.8472722,4495,4A522,街区多角点節点,205061.94,36062.128,4.504,38.287, 
138.9147137,37.8477571,4496,4A521,街区多角点節点,205117.689,36496.934,3.693,38.289, 
138.9157447,37.8479874,4497,4A520,街区多角点節点,205143.646,36587.558,3.703,38.289, 
138.9102001,37.8483374,4498,4A519,街区多角点節点,205180.332,36099.429,7.037,38.284, 
138.9139277,37.8487704,4499,4A518,街区多角点節点,205229.831,36427.262,4.333,38.286, 
138.9176917,37.8489319,4500,4A517,街区多角点節点,205249.234,36758.435,2.971,38.288,撤去及び亡失
138.9212058,37.8489928,4501,4A516,街区多角点節点,205257.384,37067.65,2.96,38.291, 
138.9271301,37.8491625,4502,4A515,街区多角点節点,205278.583,37588.935,2.194,38.295, 
138.9129985,37.8494735,4503,4A514,街区多角点節点,205307.501,36345.148,6.342,38.283, 
138.9247922,37.8493261,4504,4A513,街区多角点節点,205295.806,37383.108,1.733,38.292, 
138.9282708,37.8494014,4505,4A512,街区多角点節点,205305.553,37689.194,2.547,38.296, 
138.9134077,37.849754,4506,4A511,街区多角点節点,205338.792,36381.011,6.963,38.282, 
138.9140751,37.8499153,4507,4A510,街区多角点節点,205356.962,36439.672,6.504,38.282, 
138.918035,37.8500694,4508,4A509,街区多角点節点,205375.619,36788.073,3.108,38.285, 
138.9257273,37.850406,4509,4A508,街区多角点節点,205416.023,37464.851,2.231,38.29, 
138.9219855,37.8505671,4510,4A507,街区多角点節点,205432.418,37135.482,2.781,38.286, 
138.9176316,37.8505848,4511,4A506,街区多角点節点,205432.653,36752.321,3.181,38.283, 
138.9155605,37.8506237,4512,4A505,街区多角点節点,205436.163,36570.046,5.992,38.281, 
138.9200507,37.8508829,4513,4A504,街区多角点節点,205466.694,36965.05,3.38,38.284, 
138.9324054,37.8508684,4514,4A503,街区多角点節点,205470.054,38052.3,1.57,38.295, 
138.9162507,37.8509976,4515,4A502,街区多角点節点,205477.924,36630.597,6.047,38.281, 
138.9207554,37.8511587,4516,4A501,街区多角点節点,205497.585,37026.934,2.436,38.284, 
138.9292604,37.8515958,4517,4A500,街区多角点節点,205549.503,37775.162,3.074,38.29, 
138.9165747,37.851875,4518,4A499,街区多角点節点,205575.431,36658.674,11.903,38.278, 
138.9273371,37.8519101,4519,4A498,街区多角点節点,205583.609,37605.752,2.678,38.287, 
139.0085776,37.8888308,4525,4A117,街区多角点節点,209717.041,44732.642,1.266,38.297, 
138.9875081,37.8893051,4526,4A116,街区多角点節点,209759.795,42879.161,23.129,38.258, 
139.0094034,37.8891902,4527,4A115,街区多角点節点,209757.326,44805.061,3.115,38.298, 
138.9896307,37.8893282,4528,4A114,街区多角点節点,209763.334,43065.847,21.369,38.261, 
138.9885194,37.8895076,4529,4A113,街区多角点節点,209782.738,42967.992,24.105,38.259, 
138.9972815,37.8895287,4530,4A112,街区多角点節点,209789.144,43738.666,-1.701,38.273, 
138.9749145,37.8896937,4531,4A111,街区多角点節点,209797.208,41771.259,2.989,38.237, 
139.0103666,37.8896329,4532,4A110,街区多角点節点,209806.924,44889.512,2.687,38.299, 
138.9714751,37.8898161,4533,4A109,街区多角点節点,209809.252,41468.678,5.859,38.232, 
139.0056791,37.8897114,4534,4A108,街区多角点節点,209813.399,44477.171,-0.188,38.289, 
138.9721457,37.8899614,4535,4A107,街区多角点節点,209825.687,41527.579,4.216,38.233, 
138.9729288,37.8902456,4536,4A106,街区多角点節点,209857.579,41596.294,3.695,38.233, 
139.0085578,37.89033,4537,4A105,街区多角点節点,209883.425,44729.99,2.434,38.293, 
138.9920268,37.8905377,4538,4A104,街区多角点節点,209898.678,43275.898,15.624,38.262, 
139.0101237,37.8905178,4539,4A103,街区多角点節点,209905.01,44867.613,1.965,38.296, 
139.0168273,37.8483621,5094,3A199,街区多角点節点,205229.659,45483.133,1.368,38.444, 
139.0081643,37.84942,5095,3A198,街区多角点節点,205342.887,44720.109,0.439,38.419, 
139.0103021,37.8500987,5096,3A197,街区多角点節点,205419.231,44907.83,0.843,38.422, 
139.0082875,37.8514926,5097,3A196,街区多角点節点,205572.967,44729.692,0.716,38.413, 
139.0081072,37.8520857,5098,3A195,街区多角点節点,205638.708,44713.471,0.527,38.41, 
139.0145793,37.8514156,5099,3A194,街区多角点節点,205567.446,45283.432,2.971,38.428, 
139.0149172,37.8509668,5100,3A193,街区多角点節点,205517.807,45313.441,1.308,38.431, 
139.019548,37.8487233,5102,3A191,街区多角点節点,205271.061,45722.344,2.65,38.449, 
139.0188416,37.850759,5103,3A190,街区多角点節点,205496.659,45658.928,2.435,38.441, 
139.0185641,37.8515034,5104,3A189,街区多角点節点,205579.137,45634.042,2.615,38.438, 
139.0169051,37.8547842,5105,3A188,街区多角点節点,205942.443,45486.031,4.264,38.423, 
139.0086912,37.8549319,5106,3A187,街区多角点節点,205954.866,44763.141,0.692,38.402, 
139.0100277,37.854488,5107,3A186,街区多角点節点,205906.237,44881.026,0.229,38.407, 
139.0111039,37.8546492,5108,3A185,街区多角点節点,205924.644,44975.626,-0.003,38.409, 
139.0119469,37.8546302,5109,3A184,街区多角点節点,205922.947,45049.821,1.179,38.411, 
139.012135,37.8577527,5110,3A183,街区多角点節点,206269.584,45064.474,1.283,38.401, 
139.0131634,37.85928,5111,3A182,街区多角点節点,206439.582,45154.03,1.553,38.399, 
139.0152021,37.8627266,5112,3A181,街区多角点節点,206823.095,45331.314,1.365,38.392, 
139.0120329,37.8631114,5113,3A180,街区多角点節点,206864.264,45052.22,0.922,38.383, 
139.0172581,37.8642141,5114,3A179,街区多角点節点,206989.18,45511.305,0.715,38.392, 
139.0163368,37.8649601,5115,3A178,街区多角点節点,207071.525,45429.78,2.727,38.387, 
139.0149313,37.8646712,5116,3A177,街区多角点節点,207038.779,45306.291,1.426,38.385, 
139.0134412,37.8649909,5117,3A176,街区多角点節点,207073.534,45174.993,1.267,38.38, 
139.0145508,37.8683003,5118,3A175,街区多角点節点,207441.368,45270.599,2.713,38.372, 
139.0106283,37.8654626,5119,3A174,街区多角点節点,207124.538,44927.214,0.886,38.372, 
139.0118679,37.8669813,5120,3A173,街区多角点節点,207293.68,45035.351,1.187,38.37, 
139.0090812,37.8670758,5121,3A172,街区多角点節点,207302.822,44790.117,0.575,38.363, 
139.0091355,37.8679649,5122,3A171,街区多角点節点,207401.528,44794.358,0.765,38.361, 
139.0081629,37.8696352,5123,3A170,街区多角点節点,207586.431,44707.779,0.583,38.353, 
139.0099408,37.8739376,5124,3A169,街区多角点節点,208064.799,44861.588,0.824,38.344, 
139.0078512,37.8737295,5125,3A168,街区多角点節点,208040.695,44677.875,0.716,38.34, 
139.02241,37.8786729,5127,3A166,街区多角点節点,208596.4,45955.615,3.45,38.357, 
139.0210162,37.8806416,5128,3A165,街区多角点節点,208814.217,45831.782,3.561,38.347, 
139.0225406,37.8840758,5131,3A162,街区多角点節点,209196.1,45963.744,0.125,38.34, 
139.0238251,37.8833399,5132,3A161,街区多角点節点,209115.065,46077.191,-0.071,38.345, 
139.0267792,37.8840714,5133,3A160,街区多角点節点,209197.719,46336.581,-0.108,38.35,撤去及び亡失
139.0208332,37.8898715,5145,2A296,街区多角点節点,209838.492,45809.964,-0.048,38.32, 
139.0256163,37.8898577,5146,2A295,街区多角点節点,209839.321,46230.674,-0.058,38.33, 
139.0188204,37.8903037,5147,2A294,街区多角点節点,209885.472,45632.666,-0.235,38.314, 
139.0166852,37.891262,5148,2A293,街区多角点節点,209990.794,45444.276,4.2,38.307, 
139.0278064,37.8912413,5149,2A292,街区多角点節点,209993.966,46422.444,-0.288,38.332,撤去及び亡失
138.9656779,37.8858994,4611,4A149,街区多角点節点,209372.007,40960.945,4.072,38.235, 
138.9766834,37.8861112,4612,4A148,街区多角点節点,209400.395,41928.879,27.985,38.248, 
139.0028763,37.8859748,4613,4A147,街区多角点節点,209397.356,44232.883,-0.616,38.293, 
138.9794152,37.8863152,4614,4A146,街区多角点節点,209424.278,42169.041,26.707,38.252, 
138.972901,37.8865066,4615,4A145,街区多角点節点,209442.59,41595.954,4.54,38.242, 
138.9740742,37.8866127,4616,4A144,街区多角点節点,209454.884,41699.083,6.608,38.243, 
139.0001645,37.8864692,4617,4A143,街区多角点節点,209450.945,43994.06,-0.733,38.286, 
138.9901298,37.8867053,4618,4A142,街区多角点節点,209472.464,43111.274,-0.907,38.269, 
139.0059301,37.8866416,4619,4A141,街区多角点節点,209472.81,44501.099,2.486,38.298, 
139.0106364,37.8866571,4620,4A140,街区多角点節点,209476.784,44915.058,-0.349,38.308, 
138.9651905,37.887253,4621,4A139,街区多角点節点,209522.017,40917.323,7.175,38.231, 
138.9906625,37.8869326,4622,4A138,街区多角点節点,209497.93,43157.998,-0.734,38.269, 
138.9853498,37.8871085,4623,4A137,街区多角点節点,209515.01,42690.596,18.883,38.26, 
138.9712804,37.8871233,4624,4A136,街区多角点節点,209510.315,41453.057,7.411,38.239, 
138.9794157,37.8872182,4625,4A135,街区多角点節点,209524.491,42168.571,26.432,38.25, 
138.9800447,37.8874251,4626,4A134,街区多角点節点,209547.734,42223.782,25.346,38.251, 
139.0104387,37.8873355,4627,4A133,街区多角点節点,209551.984,44897.256,0.357,38.305, 
138.9828376,37.8875755,4628,4A132,街区多角点節点,209565.696,42469.352,24.269,38.255, 
139.0080554,37.8878767,4629,4A131,街区多角点節点,209610.9,44687.291,2.222,38.299, 
138.9870872,37.8880112,4630,4A130,街区多角点節点,209615.992,42842.893,18.328,38.261, 
138.9954805,37.8880427,4632,4A128,街区多角点節点,209623.378,43581.137,-1.311,38.274, 
138.9795219,37.8882633,4633,4A127,街区多角点節点,209640.523,42177.322,23.027,38.248, 
138.9767462,37.8882641,4634,4A126,街区多角点節点,209639.364,41933.174,7.9,38.243,撤去及び亡失
138.9748955,37.8883746,4635,4A125,街区多角点節点,209650.799,41770.336,4.359,38.24, 
139.0072054,37.8883008,4636,4A124,街区多角点節点,209657.561,44612.279,2.303,38.296, 
138.9854966,37.8885874,4637,4A123,街区多角点節点,209679.212,42702.659,20.188,38.257, 
138.9661826,37.8684755,4667,4A325,街区多角点節点,207438.451,41015.002,2.889,38.283, 
139.0229546,37.8831923,5244,2A310,街区多角点節点,209098.252,46000.718,0.378,38.343, 
139.0232943,37.8842192,5245,2A309,街区多角点節点,209212.388,46029.956,0.191,38.341, 
139.0245479,37.8850556,5246,2A308,街区多角点節点,209305.83,46139.705,-0.059,38.341, 
139.0220301,37.8853769,5247,2A307,街区多角点節点,209340.253,45918.036,0.174,38.335, 
139.0155626,37.8861756,5248,2A306,街区多角点節点,209425.733,45348.656,1.093,38.319, 
139.021903,37.8861451,5249,2A305,街区多角点節点,209425.446,45906.372,0.501,38.333, 
139.0203259,37.8865425,5250,2A304,街区多角点節点,209468.772,45767.406,0.093,38.328, 
139.022745,37.8868617,5251,2A303,街区多角点節点,209505.397,45979.991,0.344,38.332, 
139.0212166,37.8874116,5252,2A302,街区多角点節点,209565.677,45845.217,0.08,38.328, 
139.0149018,37.8877316,5253,2A301,街区多角点節点,209598.102,45289.57,1.05,38.313, 
139.0276029,37.8886198,5254,2A300,街区多角点節点,209702.927,46406.188,-0.166,38.339, 
139.0250879,37.8888954,5255,2A299,街区多角点節点,209732.262,46184.8,-0.344,38.332, 
139.0247574,37.8895822,5256,2A298,街区多角点節点,209808.325,46155.305,-0.059,38.329, 
139.019075,37.8898102,5257,2A297,街区多角点節点,209830.821,45655.361,-0.401,38.316, 
138.9886274,37.8880578,4722,4A129,街区多角点節点,209621.872,42978.336,18.094,38.263, 
138.9803251,37.8667343,4753,4A340,街区多角点節点,207251.517,42260.261,0.07,38.308, 
138.9683587,37.8674051,4755,4A338,街区多角点節点,207320.611,41207.056,2.234,38.288, 
138.9766073,37.8675483,4758,4A335,街区多角点節点,207340.181,41932.706,2.669,38.299, 
138.9741687,37.8676255,4760,4A334,街区多角点節点,207347.654,41718.108,-0.609,38.295, 
138.9616585,37.8679087,4761,4A333,街区多角点節点,207373.569,40617.273,2.385,38.278, 
138.9796459,37.868024,4764,4A330,街区多角点節点,207394.346,42199.778,-0.111,38.304, 
138.9750256,37.8683876,4765,4A329,街区多角点節点,207432.621,41793.066,-0.387,38.294, 
138.9626684,37.8682976,4767,4A327,街区多角点節点,207417.166,40705.912,2.307,38.278, 
139.0095815,37.8907158,5352,4A102,街区多角点節点,209926.736,44819.803,3.09,38.294, 
138.9872524,37.8907504,5353,4A101,街区多角点節点,209920.07,42855.832,20.659,38.254, 
138.9884605,37.8908491,5354,4A100,街区多角点節点,209931.582,42962.039,29.092,38.256, 
138.9769175,37.890862,5355,4A099,街区多角点節点,209927.769,41946.778,3.458,38.237, 
138.9629831,37.8815496,4806,4A189,街区多角点節点,208888.068,40726.308,6.887,38.243, 
138.9651449,37.8816393,4807,4A188,街区多角点節点,208898.968,40916.427,12.673,38.245,撤去及び亡失
138.9635196,37.8814766,4808,4A187,街区多角点節点,208880.194,40773.549,7.828,38.244, 
138.9934783,37.8816345,4809,4A186,街区多角点節点,208911.236,43408.785,-1.229,38.288, 
138.9790815,37.8817934,4810,4A185,街区多角点節点,208922.273,42142.27,8.363,38.264, 
138.9625265,37.8820757,4812,4A183,街区多角点節点,208946.255,40685.851,8.489,38.241, 
138.9709651,37.8821414,4813,4A182,街区多角点節点,208957.267,41428.115,25.123,38.251, 
138.9831849,37.8822375,4814,4A181,街区多角点節点,208973.423,42502.971,-1.455,38.269, 
138.9796428,37.8823528,4815,4A180,街区多角点節点,208984.614,42191.323,12.274,38.263, 
138.963463,37.8824856,4816,4A179,街区多角点節点,208992.155,40768.005,8.273,38.241, 
138.9689014,37.8825332,4818,4A177,街区多角点節点,208999.823,41246.365,21.135,38.247, 
138.970945,37.8830348,4820,4A175,街区多角点節点,209056.403,41425.844,24.591,38.248, 
138.9648272,37.8833074,4821,4A174,街区多角点節点,209083.964,40887.556,7.309,38.24, 
138.9725019,37.8829838,4822,4A173,街区多角点節点,209051.432,41562.829,26.208,38.25, 
138.9632668,37.8835635,4823,4A172,街区多角点節点,209111.7,40750.156,6.547,38.238, 
138.9636823,37.8837746,4825,4A170,街区多角点節点,209135.315,40786.589,6.619,38.238, 
138.978992,37.8910725,5356,4A098,街区多角点節点,209952.06,42129.116,5.107,38.24, 
138.9879769,37.8912216,5357,4A097,街区多角点節点,209972.708,42919.283,23.56,38.254, 
138.9762813,37.8913589,5358,4A096,街区多角点節点,209982.635,41890.531,4.081,38.235, 
138.9742442,37.8842268,4827,4A168,街区多角点節点,209190.168,41715.388,31.277,38.249, 
138.963825,37.884432,4829,4A166,街区多角点節点,209208.334,40798.774,6.24,38.236, 
138.9719346,37.8845247,4831,4A164,街区多角点節点,209222.202,41512.062,11.927,38.246, 
138.9747593,37.8845049,4832,4A163,街区多角点節点,209221.261,41760.535,29.935,38.249, 
138.9651369,37.8846705,4833,4A162,街区多角点節点,209235.374,40914.049,8.429,38.237, 
139.0057808,37.884799,4835,4A160,街区多角点節点,209268.243,44489.07,0.187,38.302, 
138.9814279,37.8850585,4837,4A158,街区多角点節点,209285.703,42346.804,19.293,38.259, 
138.9748502,37.8852776,4838,4A157,街区多角点節点,209307.065,41768.094,26.235,38.248, 
138.9619678,37.8852753,4839,4A156,街区多角点節点,209301.112,40634.947,13.598,38.232, 
138.9771127,37.8853776,4840,4A155,街区多角点節点,209319.17,41967.054,25.829,38.251, 
139.0034831,37.8853387,4841,4A154,街区多角点節点,209327.043,44286.643,2.255,38.296, 
138.9649683,37.8856352,4842,4A153,街区多角点節点,209342.377,40898.675,4.638,38.235, 
138.9627254,37.8858052,4843,4A152,街区多角点節点,209360.256,40701.292,6.726,38.232, 
138.9823364,37.8856928,4844,4A151,街区多角点節点,209356.517,42426.352,19.357,38.259, 
138.9898465,37.8857659,4845,4A150,街区多角点節点,209368.071,43086.901,-1.647,38.271, 
138.9824012,37.8720194,4848,4A277,街区多角点節点,207839.012,42439.892,2.115,38.297, 
138.9667487,37.8725222,4849,4A276,街区多角点節点,207887.814,41062.564,-0.084,38.272, 
138.963455,37.8728849,4854,4A271,街区多角点節点,207926.639,40772.595,10.926,38.267, 
138.9758745,37.8731071,4857,4A268,街区多角点節点,207956.782,41865.087,-0.645,38.283, 
138.9706238,37.8734559,4860,4A265,街区多角点節点,207993.152,41402.951,-1.514,38.275, 
138.9665406,37.8738179,4861,4A264,街区多角点節点,208031.535,41043.537,4.404,38.268, 
138.9718768,37.8739033,4862,4A263,街区多角点節点,208043.365,41512.937,-1.51,38.275, 
138.9799584,37.873963,4863,4A262,街区多角点節点,208053.626,42223.878,-0.848,38.287, 
138.9624732,37.8743419,4865,4A260,街区多角点節点,208087.907,40685.411,20.985,38.262, 
138.9684244,37.8745274,4868,4A257,街区多角点節点,208111.104,41208.868,3.601,38.269, 
138.9690076,37.8749148,4873,4A252,街区多角点節点,208154.352,41259.953,2.738,38.268, 
138.9743043,37.8752384,4876,4A249,街区多角点節点,208192.62,41725.743,-1.599,38.274, 
138.9649954,37.8754232,4877,4A248,街区多角点節点,208209.016,40906.706,17.882,38.262, 
138.9748709,37.8756902,4881,4A244,街区多角点節点,208243.029,41775.333,-1.24,38.274, 
138.9714028,37.8760812,4885,4A240,街区多角点節点,208284.868,41470.019,6.895,38.268, 
138.9632834,37.8764042,4891,4A234,街区多角点節点,208317.143,40755.553,22.798,38.257,撤去及び亡失
138.9630535,37.8769421,4898,4A227,街区多角点節点,208376.73,40735.036,24.664,38.255,撤去及び亡失
138.9832417,37.8767477,4899,4A226,街区多角点節点,208364.162,42511.121,2.768,38.285, 
138.9794384,37.8771862,4900,4A225,街区多角点節点,208411.1,42176.297,-1.196,38.277, 
138.970971,37.8772722,4902,4A223,街区多角点節点,208416.869,41431.361,13.852,38.264,撤去及び亡失
138.9693018,37.8772806,4904,4A221,街区多角点節点,208417.055,41284.513,16.358,38.262, 
138.970614,37.8778801,4909,4A216,街区多角点節点,208484.163,41399.612,16.922,38.262,撤去及び亡失
138.9657324,37.8779436,4910,4A215,街区多角点節点,208489.062,40970.146,23.977,38.256, 
138.9769801,37.8782438,4911,4A214,街区多角点節点,208527.372,41959.439,0.955,38.27,撤去及び亡失
138.9747799,37.8779927,4912,4A213,街区多角点節点,208498.524,41766.023,4.204,38.267, 
138.9662407,37.8781056,4914,4A211,街区多角点節点,208507.264,41014.775,23.577,38.256, 
138.9923978,37.8781766,4916,4A209,街区多角点節点,208526.96,43315.765,2.399,38.296, 
138.9643844,37.8782828,4918,4A207,街区多角点節点,208526.117,40851.378,23.382,38.253, 
138.9676774,37.8785285,4919,4A206,街区多角点節点,208554.833,41140.923,24.901,38.257,撤去及び亡失
138.9651157,37.8784985,4920,4A205,街区多角点節点,208550.376,40915.598,21.89,38.254, 
138.9744617,37.8786914,4921,4A204,街区多角点節点,208575.928,41737.646,9.477,38.265, 
138.9773298,37.8787761,4922,4A203,街区多角点節点,208586.616,41989.893,0.204,38.269, 
138.9692095,37.8793192,4924,4A201,街区多角点節点,208643.266,41275.27,25.464,38.257, 
138.9750261,37.8795491,4925,4A200,街区多角点節点,208671.365,41786.806,17.759,38.263, 
138.9669848,37.8796541,4926,4A199,街区多角点節点,208679.458,41079.375,21.304,38.253, 
138.964612,37.8796907,4927,4A198,街区多角点節点,208682.471,40870.628,17.079,38.25, 
138.9686405,37.8797123,4928,4A197,街区多角点節点,208686.635,41224.988,24.109,38.255, 
138.9706193,37.8802795,4930,4A195,街区多角点節点,208750.464,41398.743,27.647,38.256,撤去及び亡失
138.9680812,37.8803559,4931,4A194,街区多角点節点,208757.822,41175.42,22.725,38.252, 
138.9847492,37.8803973,4932,4A193,街区多角点節点,208769.902,42641.637,-1.884,38.277, 
138.966215,37.8807419,4933,4A192,街区多角点節点,208799.849,41011.055,17.759,38.249, 
138.9646232,37.8812679,4934,4A191,街区多角点節点,208857.512,40870.739,13.824,38.245, 
138.9723105,37.8686928,4367,4A320,街区多角点節点,207465.289,41554.014,-0.516,38.29, 
138.977057,37.8689892,4373,4A314,街区多角点節点,207500.295,41971.455,2.142,38.296, 
138.9732985,37.8654095,4964,4A356,街区多角点節点,207101.32,41642.795,2.566,38.301, 
138.980744,37.8656035,4966,4A354,街区多角点節点,207126.203,42297.775,-0.075,38.313, 
138.972576,37.8655999,4968,4A352,街区多角点節点,207122.135,41579.11,2.207,38.299, 
138.9719774,37.8658389,4969,4A351,街区多角点節点,207148.395,41526.313,1.89,38.298, 
138.9732797,37.8661318,4972,4A348,街区多角点節点,207181.484,41640.739,0.293,38.298, 
138.9674528,37.8691669,4374,4A313,街区多角点節点,207515.742,41126.38,-0.739,38.282, 
138.9623054,37.8692333,4375,4A312,街区多角点節点,207520.851,40673.467,-0.706,38.275, 
138.9665052,37.8692865,4376,4A311,街区多角点節点,207528.609,41042.934,-0.639,38.281, 
138.9640715,37.8698925,4383,4A304,街区多角点節点,207594.795,40828.488,-0.047,38.276, 
138.9705029,37.8698744,4384,4A303,街区多角点節点,207595.614,41394.328,-0.821,38.284, 
138.9769696,37.8697954,4385,4A302,街区多角点節点,207589.732,41963.307,-0.266,38.294, 
138.9774876,37.8703626,4389,4A298,街区多角点節点,207652.916,42008.556,-0.259,38.293, 
138.9661743,37.8702664,4392,4A295,街区多角点節点,207637.213,41013.275,-1.166,38.278, 
138.9731455,37.8704814,4395,4A292,街区多角点節点,207664.152,41626.477,-0.675,38.286, 
138.9756448,37.8711093,4402,4A285,街区多角点節点,207734.963,41846,-0.579,38.288, 
138.9635548,37.8712167,4403,4A284,街区多角点節点,207741.529,40782.298,1.644,38.272, 
