longitude,latitude,SAUID,SAFIELD000,SAFIELD001,SAFIELD002,SAFIELD003,SAFIELD004,SAFIELD005,SAFIELD006
138.9780243,37.8857222,4890,40A92,街区多角点,209357.827,42047.04,27.047,38.252, 
138.9800092,37.8864863,4891,40A91,街区多角点,209443.52,42221.199,26.087,38.253, 
138.9816436,37.8870844,4892,40A90,街区多角点,209510.649,42364.618,25.86,38.254, 
138.9848499,37.8883053,4893,40A89,街区多角点,209647.614,42645.932,21.982,38.256, 
139.0245781,37.8901474,6079,20D14,街区多角点,209870.962,46139.181,-0.09,38.327, 
139.0243136,37.8874114,6081,20D12,街区多角点,209567.172,46117.625,0.037,38.334, 
139.0228364,37.8896556,6082,20D11,街区多角点,209815.514,45986.299,-0.232,38.325, 
139.0218953,37.8818996,6084,20D09,街区多角点,208954.263,45908.337,0.173,38.345, 
139.0226105,37.8838554,6085,20D08,街区多角点,209171.673,45970.03,0.104,38.341, 
139.0222662,37.8849205,6086,20D07,街区多角点,209289.713,45939.087,-0.023,38.337, 
139.0215826,37.8867558,6087,20D06,街区多角点,209493.061,45877.813,0.22,38.33, 
139.0210456,37.8884179,6088,20D05,街区多角点,209677.279,45829.55,0.189,38.324, 
139.0209268,37.889209,6089,20D04,街区多角点,209765.014,45818.616,0.067,38.322, 
139.0206007,37.8907745,6090,20D03,街区多角点,209938.59,45788.959,0.143,38.317, 
139.0171694,37.8839717,6114,20C78,街区多角点,209181.912,45491.34,8.944,38.329, 
139.0283609,37.8800341,4980,30E07,街区多角点,208750.421,46478.254,-0.038,38.367, 
139.0159857,37.8855558,6115,20C77,街区多角点,209357.151,45386.259,1.235,38.322, 
139.0146524,37.8891141,6116,20C76,街区多角点,209751.413,45266.796,4.433,38.309, 
139.0162056,37.8893917,6117,20C75,街区多角点,209782.981,45403.231,4.307,38.312, 
139.0208201,37.8806846,6132,20C60,街区多角点,208818.884,45814.5,3.655,38.347, 
139.0199437,37.8822251,6133,20C59,街区多角点,208989.425,45736.46,3.431,38.34, 
139.0193624,37.8838773,6134,20C58,街区多角点,209172.512,45684.308,3.689,38.334,撤去及び亡失
139.0187875,37.8853359,6135,20C57,街区多角点,209334.119,45632.834,3.308,38.328, 
139.0185926,37.8861311,6136,20C56,街区多角点,209422.262,45615.201,3.371,38.326, 
139.0185481,37.8881265,6137,20C55,街区多角点,209643.703,45610.057,2.701,38.32, 
139.0183232,37.8895961,6138,20C54,街区多角点,209806.708,45589.36,2.894,38.315, 
139.018403,37.8910155,6139,20C53,街区多角点,209964.275,45595.519,2.799,38.312, 
139.0059011,37.8483523,4422,30E91,街区多角点,205223.303,44521.584,0.888,38.418, 
139.0195576,37.8466452,4433,30E80,街区多角点,205040.447,45724.475,4.208,38.457, 
139.0195586,37.8473639,4434,30E79,街区多角点,205120.201,45724.128,4.009,38.454, 
139.0187135,37.8484226,4435,30E78,街区多角点,205237.283,45649.097,1.706,38.448, 
139.0238768,37.884704,5563,20D23,街区多角点,209266.487,46080.899,-0.17,38.341, 
139.0253454,37.8859917,5564,20D22,街区多角点,209410.128,46209.265,0.134,38.341, 
139.0267721,37.8875442,5565,20D21,街区多角点,209583.132,46333.786,0.137,38.34, 
139.0284758,37.8895075,5566,20D20,街区多角点,209801.875,46482.407,-0.068,38.339, 
139.0281728,37.8905252,5567,20D19,街区多角点,209914.673,46455.114,-0.169,38.335,撤去及び亡失
139.0264187,37.8900773,5569,20D17,街区多角点,209864.096,46301.118,0.058,38.332, 
139.0255608,37.8878259,5571,20D15,街区多角点,209613.792,46227.065,0.377,38.336, 
138.9729592,37.8668381,4477,40D49,街区多角点,207259.725,41612.132,-0.218,38.296, 
138.9756485,37.867709,4478,40D48,街区多角点,207357.588,41848.258,2.364,38.297, 
138.9783244,37.8677655,4479,40D47,街区多角点,207365.05,42083.654,-0.02,38.302, 
138.9797054,37.868576,4480,40D46,街区多角点,207455.632,42204.698,0.016,38.302, 
138.9814313,37.8707669,4481,40D45,街区多角点,207699.57,42355.288,-0.843,38.299,撤去及び亡失
138.9819335,37.8724366,4482,40D44,街区多角点,207885.1,42398.516,2.777,38.295, 
138.9698555,37.8681748,4483,40D43,街区多角点,207406.695,41338.316,-0.234,38.288, 
138.9736095,37.8690496,4484,40D42,街区多角点,207505.455,41668.105,-0.845,38.291, 
138.9762388,37.8693314,4485,40D41,街区多角点,207537.905,41899.271,-0.217,38.294, 
138.9692185,37.8696233,4486,40D40,街区多角点,207567.172,41281.46,-0.791,38.283, 
138.9718131,37.8702264,4487,40D39,街区多角点,207635.268,41509.395,-0.826,38.285, 
138.9743941,37.8708186,4488,40D38,街区多角点,207702.135,41736.133,-0.734,38.287, 
138.9790847,37.8717293,4489,40D37,街区多角点,207805.311,42148.289,-0.297,38.292, 
138.9808129,37.8734522,4490,40D36,街区多角点,207997.314,42299.349,-0.385,38.29, 
138.9830497,37.8754768,4491,40D35,街区多角点,208223.038,42494.963,2.398,38.288, 
138.9843111,37.8768674,4492,40D34,街区多角点,208377.941,42605.134,2.972,38.287, 
138.9838249,37.8783259,4493,40D33,街区多角点,208539.585,42561.522,2.509,38.281, 
138.9861768,37.8794249,4494,40D32,街区多角点,208662.638,42767.787,2.668,38.282, 
138.9895827,37.878188,4495,40D31,街区多角点,208526.921,43068.118,2.48,38.292, 
138.9913595,37.8780785,4496,40D30,街区多角点,208515.597,43224.485,3.537,38.295, 
138.992813,37.8793181,4497,40D29,街区多角点,208653.845,43351.61,2.538,38.294, 
138.9943117,37.8807654,4498,40D28,街区多角点,208815.169,43482.601,2.519,38.292, 
139.0003182,37.8844951,4499,40D27,街区多角点,209231.923,44008.757,3.175,38.291, 
139.0051313,37.8826354,4500,40D26,街区多角点,209027.801,44433.241,-0.568,38.307, 
139.0072728,37.8829128,4501,40D25,街区多角点,209059.611,44621.457,-0.685,38.311, 
139.0087387,37.8844988,4502,40D24,街区多角点,209236.33,44749.43,-0.07,38.309, 
139.0019141,37.8832853,4503,40D23,街区多角点,209098.408,44149.856,0.599,38.298, 
138.9617739,37.8703648,4511,40C43,街区多角点,207646.202,40626.09,1.04,38.272, 
138.9656327,37.8719726,4512,40C42,街区多角点,207826.332,40964.68,-0.454,38.272, 
138.9680115,37.8730524,4513,40C41,街区多角点,207947.213,41173.365,1.009,38.272, 
138.9703838,37.873954,4514,40C40,街区多角点,208048.331,41381.561,0.183,38.273,撤去及び亡失
138.9741685,37.876254,4515,40C39,街区多角点,208305.278,41713.221,-0.604,38.271, 
138.978346,37.8798822,4516,40C38,街区多角点,208709.821,42078.668,-1.204,38.268, 
139.0080608,37.8872375,4542,40D20,街区多角点,209539.967,44688.155,3.087,38.301, 
139.0100665,37.887928,4543,40D19,街区多角点,209617.561,44864.151,0.521,38.303, 
138.9899092,37.8795714,4544,40D18,街区多角点,208680.61,43096.028,-0.298,38.288, 
138.992099,37.8808679,4545,40D17,街区多角点,208825.518,43287.906,-1.09,38.288, 
138.9949246,37.8824505,4546,40D16,街区多角点,209002.471,43535.525,-1.075,38.288, 
139.0015089,37.8857483,4547,40D15,街区多角点,209371.576,44112.748,-0.669,38.291, 
139.0050841,37.8860255,4548,40D14,街区多角点,209404.032,44427.058,2.76,38.298, 
139.0061836,37.8887379,4550,40D12,街区多角点,209705.595,44522.133,-0.677,38.293, 
139.0079394,37.8890952,4551,40D11,街区多角点,209746.084,44676.352,2.422,38.295, 
138.9888499,37.8809413,4553,40D09,街区多角点,208832.154,43002.049,-0.738,38.282, 
138.9909718,37.8820375,4554,40D08,街区多角点,208954.802,43188.06,-1.227,38.283, 
138.9938538,37.8837519,4555,40D07,街区多角点,209146.408,43440.576,-1.25,38.283, 
138.9960078,37.8848811,4556,40D06,街区多角点,209272.73,43629.372,-1.49,38.283, 
138.9981576,37.8861812,4557,40D05,街区多角点,209418.03,43817.701,-0.625,38.283, 
138.9996608,37.8870881,4558,40D04,街区多角点,209519.39,43949.389,-0.666,38.283, 
139.0045963,37.8901693,4559,40D03,街区多角点,209863.691,44381.665,-0.137,38.285, 
139.0063,37.89126,4560,40D02,街区多角点,209985.552,44530.855,-0.23,38.286, 
138.967406,37.8706638,4567,40C94,街区多角点,207681.855,41121.425,-1.001,38.278, 
138.9700814,37.871186,4568,40C93,街区多角点,207740.993,41356.508,-1.398,38.28, 
138.9725733,37.8718661,4569,40C92,街区多角点,207817.583,41575.359,-1.104,38.281, 
138.9766039,37.8735815,4570,40C91,街区多角点,208009.766,41928.986,-0.98,38.283, 
138.9783002,37.875192,4571,40C90,街区多角点,208189.276,42077.301,-1.327,38.281, 
138.9802316,37.8766812,4572,40C89,街区多角点,208355.412,42246.362,-1.431,38.28, 
138.9823072,37.8784542,4573,40C88,街区多角点,208553.138,42427.939,-1.588,38.279, 
138.9841419,37.8800699,4574,40C87,街区多角点,208733.289,42588.406,-1.75,38.277, 
138.9858163,37.8812078,4575,40C86,街区多角点,208860.344,42735.03,-1.732,38.277, 
138.9875951,37.88222,4576,40C85,街区多角点,208973.494,42890.926,-1.173,38.277, 
138.9898121,37.8834436,4577,40C84,街区多角点,209110.319,43085.232,-1.848,38.277, 
138.9911825,37.8841909,4578,40C83,街区多角点,209193.892,43205.339,-1.851,38.277, 
138.9940657,37.8857996,4579,40C82,街区多角点,209373.774,43458.002,-1.908,38.278, 
138.9966233,37.8870835,4580,40C81,街区多角点,209517.454,43682.215,-1.13,38.279, 
138.9983448,37.8883391,4581,40C80,街区多角点,209657.616,43832.896,-1.661,38.278, 
139.0005819,37.889545,4582,40C79,街区多角点,209792.503,44028.948,-1.416,38.279, 
139.0024743,37.8908164,4583,40C78,街区多角点,209934.507,44194.635,-0.912,38.279, 
138.9824136,37.8818584,4589,40C73,街区多角点,208930.996,42435.349,-1.526,38.269, 
138.9841816,37.8828451,4590,40C72,街区多角点,209041.308,42590.292,-1.724,38.269, 
138.9861832,37.8838865,4591,40C71,街区多角点,209157.805,42765.76,-1.311,38.27, 
138.9887456,37.8851377,4592,40C70,街区多角点,209297.849,42990.436,-1.963,38.271, 
138.9929973,37.8870863,4593,40C69,街区多角点,209516.079,43363.278,-1.698,38.273,撤去及び亡失
138.9982598,37.8907359,4594,40C68,街区多角点,209923.587,43823.999,-1.663,38.272, 
139.0258319,37.8862372,5134,30D53,街区多角点,209437.617,46251.906,-0.098,38.341, 
139.0269485,37.8874264,5139,30D48,街区多角点,209570.145,46349.37,0.104,38.341, 
139.027956,37.8885833,5140,30D47,街区多角点,209699.049,46437.269,0.153,38.34, 
138.9646769,37.8685933,5167,40D51,街区多角点,207450.867,40882.464,3.299,38.28, 
139.0278568,37.8813113,5719,30E05,街区多角点,208891.917,46433.103,-0.005,38.361, 
138.9639522,37.8808319,4623,40A87,街区多角点,208808.837,40811.958,13.365,38.246, 
138.9688001,37.8831883,4624,40A86,街区多角点,209072.497,41237.085,14.597,38.245, 
139.0097127,37.8624249,4650,30E36,街区多角点,206786.957,44848.493,0.465,38.38, 
139.009212,37.8644361,4651,30E35,街区多角点,207009.929,44803.223,0.378,38.372, 
139.0114535,37.862665,4652,30E34,街区多角点,206814.433,45001.516,0.957,38.383, 
139.0121608,37.8635698,4653,30E33,街区多角点,206915.192,45063.208,2.111,38.382, 
139.0125734,37.8649414,4654,30E32,街区多角点,207067.629,45098.667,1.235,38.378, 
139.0129911,37.8661405,4655,30E31,街区多角点,207200.901,45134.686,1.507,38.375, 
139.0137992,37.8679131,4656,30E30,街区多角点,207398.02,45204.703,2.099,38.372, 
139.0112287,37.8647971,4657,30E29,街区多角点,207050.96,44980.441,0.848,38.376, 
139.0103014,37.8659949,4658,30E28,街区多角点,207183.455,44898.123,0.687,38.37, 
139.0097487,37.8677488,4659,30E27,街区多角点,207377.835,44848.438,1.849,38.363, 
139.009133,37.8688203,4660,30E26,街区多角点,207496.463,44793.612,2.224,38.358, 
139.0087865,37.8696878,4661,30E25,街区多角点,207592.573,44762.602,1.681,38.355, 
139.0113048,37.8682761,4662,30E24,街区多角点,207437.112,44985.029,1.26,38.365, 
139.0108021,37.8701061,4663,30E23,街区多角点,207639.964,44939.688,1.237,38.358, 
139.0078019,37.8706071,4664,30E22,街区多角点,207694.13,44675.423,0.497,38.35, 
139.0087161,37.8712793,4665,30E21,街区多角点,207769.175,44755.448,1.429,38.35, 
139.0102573,37.8721977,4666,30E20,街区多角点,207871.847,44890.487,0.947,38.35, 
139.0255189,37.8762907,4667,30E19,街区多角点,208333.552,46230.59,0.281,38.371, 
139.0271561,37.8766933,4668,30E18,街区多角点,208379.043,46374.362,0.953,38.375, 
139.0227935,37.8782511,4672,30E14,街区多角点,208549.771,45989.616,3.596,38.359, 
139.0215421,37.8811461,4673,30E13,街区多角点,208870.467,45877.736,0.427,38.347, 
139.0246431,37.8791117,4674,30E12,街区多角点,208646.207,46151.782,0.703,38.36, 
139.0238512,37.8810017,4675,30E11,街区多角点,208855.57,46080.947,0.619,38.352, 
139.0230573,37.8830338,4676,30E10,街区多角点,209080.719,46009.849,0.454,38.344, 
139.0266902,37.8795465,4678,30E08,街区多角点,208695.479,46331.595,0.231,38.364, 
138.9640497,37.883968,4694,40A26,街区多角点,209156.939,40818.792,6.83,38.238,撤去及び亡失
138.9632784,37.8861968,4695,40A25,街区多角点,209403.957,40749.723,7.724,38.231, 
138.9661591,37.8877689,4696,40A24,街区多角点,209579.707,41002.234,5.223,38.231, 
138.9670251,37.8865736,4697,40A23,街区多角点,209447.424,41079.075,3.945,38.235, 
138.9688052,37.8873253,4698,40A22,街区多角点,209531.632,41235.239,4.003,38.235, 
138.9708225,37.8882487,4699,40A21,街区多角点,209635.011,41412.151,4.396,38.235, 
138.9702335,37.8897772,4700,40A20,街区多角点,209804.388,41359.494,8.895,38.231, 
138.9740817,37.8892849,4701,40A19,街区多角点,209751.461,41698.239,4.363,38.237, 
138.975667,37.8901942,4702,40A18,街区多角点,209853.092,41837.163,3.386,38.237, 
139.0916772,37.8750253,4152,A0A14,街区多角点,208227.941,52051.566,0.825,38.578, 
139.0946323,37.8748913,4153,A0A13,街区多角点,208214.724,52311.624,0.483,38.589, 
139.0315315,37.88229,5286,30E04,街区多角点,209002.377,46755.735,0.053,38.368,撤去及び亡失
139.0389347,37.8855856,5318,30D94,街区多角点,209371.868,47404.846,-0.013,38.377, 
139.040367,37.8859087,5319,30D93,街区多角点,209408.451,47530.626,0.166,38.38, 
139.0709557,37.8820079,4914,30C24,街区多角点,208991.557,50223.872,-0.435,38.482, 
139.0702018,37.8832544,4915,30C23,街区多角点,209129.495,50156.714,-0.217,38.475, 
139.0695012,37.8865855,4916,30C22,街区多角点,209498.813,50092.826,0.379,38.463, 
139.066488,37.8876678,4917,30C21,街区多角点,209617.318,49827.052,-0.859,38.45, 
139.0686727,37.8885653,4918,30C20,街区多角点,209718.093,50018.616,-0.476,38.454, 
139.0651194,37.8879618,4919,30C19,街区多角点,209649.219,49706.482,-0.735,38.445, 
139.0636491,37.8900049,4920,30C18,街区多角点,209875.181,49575.783,-0.609,38.434, 
139.0650991,37.890537,4921,30C17,街区多角点,209935.014,49702.967,-0.524,38.437, 
139.0743076,37.8833099,4926,30C12,街区多角点,209137.865,50517.836,-0.518,38.488, 
139.073462,37.8846258,4927,30C11,街区多角点,209283.452,50442.554,-0.38,38.481, 
139.0711924,37.8876352,4928,30C10,街区多角点,209616.222,50240.871,0.803,38.465,撤去及び亡失
139.0706134,37.8894155,4929,30C09,街区多角点,209813.492,50188.731,-0.068,38.457, 
139.0700608,37.8908974,4930,30C08,街区多角点,209977.665,50139.127,-0.12,38.451, 
139.0766576,37.882481,4934,30C04,街区多角点,209047.145,50725.128,0.049,38.499, 
139.0757363,37.8839031,4935,30C03,街区多角点,209204.475,50643.106,-0.419,38.49, 
139.0741205,37.8866018,4936,30C02,街区多角点,209503.114,50499.135,0.594,38.477, 
139.0729138,37.8883555,4937,30C01,街区多角点,209697.094,50391.792,0.572,38.467, 
139.0804747,37.8821972,4938,30B99,街区多角点,209017.725,51061.088,0.219,38.513,撤去及び亡失
139.078186,37.8832514,4939,30B98,街区多角点,209133.475,50859.037,0.621,38.501,撤去及び亡失
139.0773247,37.8845627,4940,30B97,街区多角点,209278.54,50782.37,-0.337,38.494, 
139.0763535,37.8860584,4941,30B96,街区多角点,209444.017,50695.913,-0.229,38.486, 
139.0912642,37.8715169,4389,A0A22,街区多角点,207838.331,52017.697,0.466,38.589, 
139.0925741,37.8735986,4390,A0A20,街区多角点,208070.104,52131.474,0.761,38.586, 
139.0312733,37.8806792,4981,30E06,街区多角点,208823.461,46734.045,0.208,38.373, 
139.0789194,37.885155,5514,30B86,街区多角点,209345.145,50922.236,0.387,38.497, 
139.078336,37.8863063,5515,30B85,街区多角点,209472.6,50870.122,-0.498,38.492, 
139.0813473,37.8861487,5516,30B84,街区多角点,209456.766,51135.113,-0.512,38.503, 
139.0773183,37.8876614,5518,30B82,街区多角点,209622.443,50779.683,0.425,38.484, 
139.0816064,37.8892677,5519,30B81,街区多角点,209803.06,51155.741,0.202,38.493, 
139.0838656,37.8897877,5520,30B80,街区多角点,209862.01,51354.093,0.731,38.499, 
139.086305,37.8906169,5521,30B79,街区多角点,209955.395,51568.075,0.294,38.505, 
139.0777178,37.8901013,5530,30B70,街区多角点,209893.457,50813.144,0.522,38.477, 
139.0797492,37.8907598,5531,30B69,街区多角点,209967.646,50991.369,0.562,38.482, 
139.0754669,37.8874099,5572,30B95,街区多角点,209593.527,50617.003,0.536,38.478, 
139.0743339,37.8891352,5573,30B94,街区多角点,209784.397,50516.175,0.693,38.469, 
139.0734069,37.8905544,5574,30B93,街区多角点,209941.401,50433.668,-0.745,38.462, 
139.0797422,37.8839102,5579,30B88,街区多角点,209207.444,50995.477,-0.148,38.504, 
139.0814726,37.884495,5580,30B87,街区多角点,209273.295,51147.274,0.257,38.508, 
139.0291698,37.8831071,5048,30E02,街区多角点,209091.878,46547.471,0.075,38.359,撤去及び亡失
139.0309959,37.8836403,5049,30E01,街区多角点,209151.962,46707.774,0.143,38.362, 
139.0369058,37.8794814,5050,30D99,街区多角点,208693.373,47230.28,1.775,38.391, 
139.0360454,37.8817077,5051,30D98,街区多角点,208940.01,47153.172,1.153,38.382, 
139.0341597,37.8859063,5052,30D97,街区多角点,209405.042,46984.634,0.328,38.364, 
139.0335085,37.8873309,5053,30D96,街区多角点,209562.829,46926.443,0.159,38.358, 
139.0361184,37.886347,5054,30D95,街区多角点,209454.946,47156.631,-0.263,38.368, 
139.040696,37.8877886,5095,30D92,街区多角点,209617.266,47558.358,-0.312,38.375, 
139.0939799,37.8718011,4539,A0A21,街区多角点,207871.398,52256.411,1.336,38.598, 
139.0430122,37.8851851,5096,30D91,街区多角点,209329.5,47763.761,0.245,38.389, 
139.0432646,37.8862471,5097,30D90,街区多角点,209447.492,47785.284,0.445,38.387, 
139.0450484,37.8860122,5098,30D89,街区多角点,209422.335,47942.333,0.267,38.392, 
139.0460075,37.8859756,5099,30D88,街区多角点,209418.779,48026.727,0.031,38.395, 
139.0478152,37.886521,5100,30D87,街区多角点,209480.234,48185.371,-0.022,38.398, 
139.0452634,37.8882911,5101,30D86,街区多角点,209675.378,47959.778,-0.256,38.386, 
139.0442523,37.8893232,5102,30D85,街区多角点,209789.397,47870.165,-0.606,38.38, 
139.0490468,37.8874768,5103,30D84,街区多角点,209586.948,48293.089,-0.22,38.398, 
139.0477756,37.8887466,5104,30D83,街区多角点,209727.221,48180.449,-0.041,38.391, 
139.0490891,37.8898668,5105,30D82,街区多角点,209852.225,48295.243,-0.138,38.391, 
139.0485983,37.89107,5106,30D81,街区多角点,209985.503,48251.28,-0.239,38.386, 
139.0501874,37.8884747,5107,30D80,街区多角点,209698.298,48392.759,-0.367,38.398, 
139.0509297,37.8892494,5108,30D79,街区多角点,209784.654,48457.53,0.586,38.398, 
139.0521628,37.8901824,5109,30D78,街区多角点,209888.844,48565.388,-0.173,38.399, 
139.0448292,37.8910815,5111,30D76,街区多角点,209984.843,47919.777,-1.32,38.376, 
139.0309743,37.887568,5135,30D52,街区多角点,209587.864,46703.394,-0.27,38.351, 
139.03632,37.8889327,5136,30D51,街区多角点,209742.016,47172.725,-0.642,38.361, 
139.0395891,37.8897842,5137,30D50,街区多角点,209838.185,47459.71,-0.35,38.367, 
139.0414183,37.8902564,5138,30D49,街区多角点,209891.513,47620.292,-0.726,38.37, 
139.0291868,37.890129,5141,30D46,街区多角点,209871.207,46544.559,0.118,38.339, 
139.0320518,37.8897946,5142,30D45,街区多角点,209835.526,46796.755,0.123,38.347, 
139.0338298,37.8902598,5143,30D44,街区多角点,209888.052,46952.849,0.281,38.35, 
139.0355889,37.8907391,5144,30D43,街区多角点,209942.133,47107.26,0.293,38.353, 
139.0371869,37.8912469,5145,30D42,街区多角点,209999.299,47247.494,0.37,38.356, 
139.029337,37.87725,4669,30E17,街区多角点,208441.918,46565.874,0.175,38.379, 
139.0323372,37.8779996,4670,30E16,街区多角点,208526.615,46829.323,0.269,38.384, 
139.0344283,37.8785089,4671,30E15,街区多角点,208584.183,47012.956,0.274,38.388, 
139.0287767,37.87864,4677,30E09,街区多角点,208595.907,46515.702,0.174,38.373, 
139.1055672,37.8761819,4150,A0A16,街区多角点,208364.152,53272.688,1.009,38.624, 
139.1073047,37.8792388,4151,A0A15,街区多角点,208704.419,53423.329,0.98,38.619, 
139.0979635,37.876144,4154,A0A12,街区多角点,208355.632,52603.793,0.039,38.596,撤去及び亡失
139.1027958,37.8778047,4155,A0A11,街区多角点,208542.677,53027.712,0.436,38.607, 
139.1040998,37.8793818,4156,A0A10,街区多角点,208718.459,53141.293,3.019,38.607, 
139.1036582,37.8809036,4157,A0A09,街区多角点,208887.09,53101.351,1.108,38.599, 
139.1023555,37.883276,4158,A0A08,街区多角点,209149.658,52985.063,0.824,38.585, 
139.0998294,37.8827085,4159,A0A07,街区多角点,209085.246,52763.261,-0.445,38.578, 
139.1009093,37.8858976,4160,A0A06,街区多角点,209439.794,52855.977,-0.352,38.571, 
139.0992652,37.8884232,4161,A0A05,街区多角点,209719.164,52709.555,-0.054,38.557, 
139.0982717,37.8854505,4162,A0A04,街区多角点,209388.687,52624.285,-0.265,38.563, 
139.1052499,37.8846524,4163,A0A03,街区多角点,209304.065,53238.672,-0.49,38.592, 
139.1037785,37.8870934,4164,A0A02,街区多角点,209574.142,53107.496,-0.616,38.578, 
139.1023704,37.8894824,4165,A0A01,街区多角点,209838.48,52981.923,0.012,38.565, 
139.1157367,37.8599145,4334,A0A77,街区多角点,206564.571,54179.239,2.266,38.727, 
139.1181716,37.8610177,4335,A0A76,街区多角点,206688.431,54392.674,2.49,38.732, 
139.1192514,37.8624761,4336,A0A75,街区多角点,206850.924,54486.601,2.768,38.731, 
139.1222161,37.8618436,4337,A0A74,街区多角点,206782.456,54747.938,3.141,38.745, 
139.1173286,37.8644434,4338,A0A73,街区多角点,207068.133,54315.98,2.941,38.715, 
139.1225956,37.8646636,4339,A0A72,街区多角点,207095.653,54779.24,2.263,38.735, 
139.1195982,37.8651634,4340,A0A71,街区多角点,207149.378,54515.142,3.071,38.721, 
139.1215445,37.8663109,4341,A0A70,街区多角点,207277.868,54685.543,3.459,38.724, 
139.1250544,37.865765,4342,A0A69,街区多角点,207219.338,54994.767,2.409,38.74,撤去及び亡失
139.1237039,37.8675467,4343,A0A68,街区多角点,207416.286,54874.617,3.347,38.728, 
139.1147683,37.8667196,4344,A0A67,街区多角点,207319.27,54089.04,1.771,38.696, 
139.1195496,37.8682737,4345,A0A66,街区多角点,207494.539,54508.579,2.428,38.709, 
139.1220793,37.868985,4346,A0A65,街区多角点,207574.967,54730.611,2.424,38.716, 
139.1171357,37.8701836,4347,A0A64,街区多角点,207705.097,54294.798,2.471,38.692, 
139.1187656,37.8719537,4348,A0A63,街区多角点,207902.505,54436.89,1.509,38.692, 
139.1156208,37.869059,4349,A0A62,街区多角点,207579.403,54162.338,1.707,38.69, 
139.1145843,37.8712889,4350,A0A61,街区多角点,207826.288,54069.514,2.018,38.678, 
139.1138864,37.8586729,4351,A0A60,街区多角点,206425.703,54017.323,1.982,38.725, 
139.1132077,37.8618584,4352,A0A59,街区多角点,206778.853,53955.289,2.042,38.709, 
139.1127372,37.8659376,4353,A0A58,街区多角点,207231.305,53910.91,1.555,38.691, 
139.1133416,37.8689343,4354,A0A57,街区多角点,207564.243,53961.9,1.301,38.682, 
139.1114764,37.8713444,4355,A0A56,街区多角点,207830.655,53796.043,1.24,38.665, 
139.1103019,37.8580294,4356,A0A55,街区多角点,206352.22,53702.38,2.606,38.713, 
139.1096778,37.8593635,4357,A0A54,街区多角点,206499.923,53646.49,2.855,38.705, 
139.1073783,37.8604848,4358,A0A53,街区多角点,206623.055,53443.345,1.893,38.691, 
139.1093853,37.8625062,4359,A0A52,街区多角点,206848.545,53618.483,1.847,38.691, 
139.1094758,37.8654215,4360,A0A51,街区多角点,207172.159,53624.331,1.833,38.68, 
139.1089127,37.8664922,4361,A0A50,街区多角点,207290.657,53574.018,1.669,38.674, 
139.1044331,37.8618857,4362,A0A49,街区多角点,206776.846,53183.194,1.499,38.674, 
139.1062491,37.8645641,4363,A0A48,街区多角点,207075.147,53341.042,1.634,38.671, 
139.1037037,37.8651673,4364,A0A47,街区多角点,207140.637,53116.656,1.115,38.658, 
139.1042996,37.8667656,4365,A0A46,街区多角点,207318.368,53167.937,1.125,38.654, 
139.1051719,37.8690435,4366,A0A45,街区多角点,207571.678,53243.044,1.268,38.649, 
139.1082215,37.8677555,4367,A0A44,街区多角点,207430.472,53512.283,1.195,38.666, 
139.1085437,37.8694406,4368,A0A43,街区多角点,207617.675,53539.41,2.121,38.661, 
139.1081407,37.8714756,4369,A0A42,街区多角点,207843.295,53502.484,1.761,38.652, 
139.1009508,37.863034,4370,A0A41,街区多角点,206902.314,52875.96,1.408,38.656, 
139.0959299,37.8645786,4371,A0A40,街区多角点,207070.908,52433.091,1.022,38.632, 
139.099243,37.8656488,4372,A0A39,街区多角点,207191.543,52723.833,1.446,38.639, 
139.0964215,37.8667096,4373,A0A38,街区多角点,207307.697,52474.833,0.644,38.625, 
139.098546,37.8684782,4374,A0A37,街区多角点,207505.174,52660.495,1.026,38.626, 
139.0970087,37.8711637,4375,A0A36,街区多角点,207802.351,52523.337,0.858,38.611, 
139.1016436,37.8670959,4376,A0A35,街区多角点,207353.514,52934.015,1.036,38.643, 
139.1000054,37.8709227,4377,A0A34,街区多角点,207777.3,52787.15,0.423,38.622, 
139.1021346,37.870127,4378,A0A33,街区多角点,207690.195,52975.045,1.078,38.633, 
139.1058286,37.871498,4379,A0A32,街区多角点,207844.462,53299.056,0.651,38.643, 
139.1050409,37.8727649,4380,A0A31,街区多角点,207984.614,53228.846,0.302,38.635, 
139.107725,37.8744379,4381,A0A30,街区多角点,208171.822,53463.772,1.161,38.639, 
139.1099,37.8743553,4382,A0A29,街区多角点,208163.9,53655.178,1.727,38.648, 
139.1122281,37.8759221,4383,A0A28,街区多角点,208339.149,53858.841,1.041,38.651, 
139.1120262,37.877399,4384,A0A27,街区多角点,208502.934,53840.01,0.873,38.645, 
139.1135891,37.8739141,4385,A0A26,街区多角点,208117.068,53980.049,1.244,38.664, 
139.1159894,37.8734555,4386,A0A25,街区多角点,208067.566,54191.54,1.528,38.675, 
139.1165828,37.8753887,4387,A0A24,街区多角点,208282.466,54242.335,1.022,38.67, 
139.1144737,37.8773889,4388,A0A23,街区多角点,208503.232,54055.322,0.289,38.654, 
139.0962539,37.8726533,4391,A0A19,街区多角点,207967.257,52455.876,1.043,38.603, 
139.0999044,37.8738601,4392,A0A18,街区多角点,208103.257,52776.178,0.822,38.611, 
139.1035289,37.8754072,4393,A0A17,街区多角点,208277.01,53093.927,0.282,38.619, 
