longitude,latitude,SAUID,SAFIELD000,SAFIELD001,SAFIELD002,SAFIELD003,SAFIELD004,SAFIELD005
139.1050335,37.8702542,20020,BA087,補助点,207705.961,53229.998,0.436, 
139.1060807,37.8706137,20021,BA086,補助点,207746.465,53321.872,1.824, 
139.1063241,37.8705594,20022,BA085,補助点,207740.579,53343.323,1.686, 
139.1069328,37.8706779,20023,BA084,補助点,207754.074,53396.79,1.511, 
139.1070517,37.8708651,20024,BA083,補助点,207774.917,53407.11,1.313, 
139.1077204,37.8710188,20025,BA082,補助点,207792.359,53465.838,1.631, 
139.1082675,37.8710994,20026,BA081,補助点,207801.618,53513.913,1.787, 
139.105429,37.8708892,20027,BA080,補助点,207776.662,53264.33,1.742, 
139.1055458,37.8712881,20028,BA079,補助点,207821,53274.32,0.583, 
139.1066721,37.8712399,20029,BA078,補助点,207816.296,53373.455,0.732, 
139.1068678,37.8714304,20030,BA077,補助点,207837.555,53390.537,0.779, 
139.1070167,37.8720494,20032,BA075,補助点,207906.339,53403.185,0.819, 
139.109119,37.8581096,20033,BA152,補助点,206360.443,53598.237,2.741, 
139.1004912,37.8865554,19435,BA007,補助点,209512.566,52818.724,-0.457, 
139.099775,37.8876692,19436,BA006,補助点,209635.774,52754.931,0.005, 
139.1001084,37.8871442,19437,BA005,補助点,209577.693,52784.631,0.035, 
139.1004053,37.8872504,19438,BA004,補助点,209589.655,52810.673,-0.567, 
139.1020637,37.8863126,19439,BA003,補助点,209486.512,52957.211,-0.646, 
139.1017988,37.8877852,19440,BA002,補助点,209649.795,52932.86,-0.631, 
139.1010727,37.8890043,19441,BA001,補助点,209784.68,52868.123,-0.753, 
139.1089021,37.859344,20034,BA151,補助点,206497.315,53578.258,1.868, 
139.1082261,37.8599357,20035,BA150,補助点,206562.596,53518.349,1.77, 
139.1064331,37.8609776,20036,BA149,補助点,206677.209,53359.821,1.818, 
139.1062543,37.8616337,20037,BA148,補助点,206749.925,53343.61,1.855, 
139.1070513,37.8617161,20038,BA147,補助点,206759.52,53413.681,2.167, 
139.1077132,37.8614433,20039,BA146,補助点,206729.627,53472.121,2.414, 
139.1084182,37.8615548,20040,BA145,補助点,206742.406,53534.071,2.305, 
139.1091376,37.861685,20041,BA144,補助点,206757.261,53597.285,1.927, 
139.1054405,37.8625343,20042,BA143,補助点,206849.402,53271.368,1.312, 
139.1060762,37.8626562,20043,BA142,補助点,206863.296,53327.218,1.437, 
139.106534,37.8627088,20044,BA141,補助点,206869.398,53367.453,1.464, 
139.1062612,37.86347,20045,BA140,補助点,206953.721,53342.904,1.698, 
139.1043634,37.8633521,20046,BA139,補助点,206939.558,53176.006,1.551, 
139.1050407,37.8631981,20047,BA138,補助点,206922.852,53235.703,1.493, 
139.1054301,37.8635076,20048,BA137,補助点,206957.426,53269.745,1.334, 
139.105988,37.8637866,20049,BA136,補助点,206988.705,53318.634,1.497, 
139.1007509,37.86412,20050,BA135,補助点,207022.722,52857.607,0.892,撤去及び亡失
139.1017565,37.8650661,20051,BA134,補助点,207128.302,52945.409,1.112, 
139.1042297,37.8650884,20052,BA133,補助点,207132.182,53162.999,1.093, 
139.1047602,37.8650702,20053,BA132,補助点,207130.468,53209.683,1.37, 
139.1019842,37.8679524,20054,BA131,補助点,207448.762,52963.379,1.073, 
139.1065774,37.8719256,20031,BA076,補助点,207892.344,53364.625,0.566, 
139.1070586,37.879012,20105,BA019,補助点,208679.102,53401.842,0.931, 
139.1112313,37.8658448,18920,BA205,補助点,207220.14,53778.481,1.464, 
139.1094929,37.866291,18921,BA204,補助点,207268.667,53625.2,1.194, 
139.1099897,37.8664791,18922,BA203,補助点,207289.829,53668.783,1.448,撤去及び亡失
139.1106366,37.8664132,18923,BA202,補助点,207282.88,53725.745,1.556,撤去及び亡失
139.1105153,37.8669195,18924,BA201,補助点,207339.008,53714.709,1.499, 
139.1134437,37.8662221,18925,BA200,補助点,207263.292,53972.869,1.609, 
139.113294,37.8669609,18926,BA199,補助点,207345.201,53959.151,1.586, 
139.1129528,37.8676039,18927,BA198,補助点,207416.368,53928.667,1.802, 
139.1134824,37.8680467,18928,BA197,補助点,207465.814,53974.936,1.595, 
139.1138356,37.8682199,18929,BA196,補助点,207485.249,54005.884,1.442, 
139.1136563,37.8685095,18930,BA195,補助点,207517.289,53989.909,1.382, 
139.1226267,37.8671145,19686,BA244,補助点,207367.684,54780.164,3.983, 
139.1213237,37.8665602,19687,BA243,補助点,207305.404,54665.933,3.542, 
139.1010244,37.8759207,19136,BA042,補助点,208332.574,52873.239,0.223, 
139.1027223,37.8765878,19137,BA041,補助点,208407.583,53022.128,-0.077, 
139.103213,37.8767416,19138,BA040,補助点,208424.921,53065.179,-0.065, 
139.1043438,37.8772015,19139,BA039,補助点,208476.618,53164.327,0.214, 
139.104741,37.8772609,19140,BA038,補助点,208483.43,53199.223,0.357, 
139.104321,37.8778396,19141,BA037,補助点,208547.417,53161.866,0.051, 
139.1062469,37.8748341,19142,BA036,補助点,208214.951,53333.454,0.586, 
139.1059279,37.8753119,19143,BA035,補助点,208267.807,53305.048,0.601, 
139.1066156,37.8756308,19144,BA034,補助点,208303.582,53365.314,1.127, 
139.1083473,37.8746286,19145,BA033,補助点,208193.351,53518.381,0.955, 
139.1090404,37.8745325,19146,BA032,補助点,208183.089,53579.422,0.57, 
139.1088033,37.8747856,19147,BA031,補助点,208211.039,53558.386,0.592, 
139.1076862,37.8756438,19148,BA030,補助点,208305.649,53459.48,0.381, 
139.1075318,37.875832,19149,BA029,補助点,208326.443,53445.764,0.387, 
139.1069933,37.8764637,19150,BA028,補助点,208396.246,53397.935,0.452, 
139.106166,37.8761935,19151,BA027,補助点,208365.782,53325.351,1.112, 
139.1058614,37.8766317,19152,BA026,補助点,208414.241,53298.245,1.178, 
139.1056012,37.8769086,19153,BA025,補助点,208444.824,53275.151,1.124, 
139.1059735,37.8771381,19154,BA024,補助点,208470.501,53307.736,0.613, 
139.1002906,37.8768863,19775,BA313,補助点,208439.333,52807.981,-0.406, 
139.1035452,37.8722085,19776,BA312,補助点,207922.018,53097.657,0.421, 
139.0972107,37.8708015,19777,BA311,補助点,207762.273,52541.366,0.891, 
139.0989197,37.8736347,19778,BA310,補助点,208077.676,52689.705,0.227, 
139.121073,37.8620728,19779,BA309,補助点,206807.227,54647.186,3.019, 
139.1217645,37.8619428,19780,BA308,補助点,206793.206,54708.127,3.08, 
139.1213233,37.8622786,19781,BA307,補助点,206830.213,54669.054,2.66, 
139.1210455,37.8627713,19782,BA306,補助点,206884.735,54644.255,2.511, 
139.1192951,37.863294,19783,BA305,補助点,206941.714,54489.859,2.747, 
139.1193475,37.8635805,19784,BA304,補助点,206973.544,54494.251,3.954, 
139.1200825,37.8633993,19785,BA303,補助点,206953.861,54559.056,3.117, 
139.1202398,37.8640781,19786,BA302,補助点,207029.292,54572.392,2.524, 
139.1210354,37.8637893,19787,BA301,補助点,206997.701,54642.619,2.754, 
139.1203508,37.8646337,19788,BA300,補助点,207091.023,54581.752,2.412, 
139.1200979,37.8650038,19789,BA299,補助点,207131.948,54559.223,3.214, 
139.1198023,37.8652935,19790,BA298,補助点,207163.929,54533.003,3.264, 
139.1205759,37.8651889,19791,BA297,補助点,207152.772,54601.147,2.985, 
139.1224592,37.8650122,19792,BA296,補助点,207134.266,54766.989,2.544, 
139.0988494,37.8658603,20382,BA126,補助点,207214.807,52689.058,1.538, 
139.1218109,37.8653637,19793,BA295,補助点,207172.895,54709.682,4.028, 
139.1143402,37.858774,19794,BA294,補助点,206437.194,54057.186,2.063, 
139.1132648,37.8584451,19795,BA293,補助点,206400.069,53962.796,1.941, 
139.1121972,37.8583509,19796,BA292,補助点,206388.998,53868.926,2.247, 
139.1117449,37.8587783,19797,BA291,補助点,206436.16,53828.818,2.387, 
139.1112174,37.8592087,19798,BA290,補助点,206483.639,53782.084,2.268, 
139.1102349,37.8594354,19799,BA289,補助点,206508.227,53695.463,2.162, 
139.1123172,37.8591968,19800,BA288,補助点,206482.948,53878.861,2.553, 
139.112733,37.8590386,19801,BA287,補助点,206465.621,53915.568,3.002, 
139.1130551,37.8588921,19802,BA286,補助点,206449.556,53944.012,2.592, 
139.1130838,37.8595565,19803,BA285,補助点,206523.301,53946.055,2.099, 
139.1127141,37.859849,19804,BA284,補助点,206555.553,53913.31,2.17, 
139.1134102,37.8591451,19805,BA283,補助点,206477.832,53975.075,1.975, 
139.1172509,37.8676478,20419,BA221,補助点,207423.732,54306.797,1.902, 
139.1161873,37.8685526,20420,BA220,補助点,207523.535,54212.55,1.733, 
139.1159312,37.8684347,20421,BA219,補助点,207510.295,54190.104,1.649, 
139.1154447,37.8686583,20422,BA218,補助点,207534.836,54147.133,1.643, 
139.1160776,37.8699281,20423,BA217,補助点,207676.124,54201.899,1.733, 
139.1153898,37.8694362,20424,BA216,補助点,207621.132,54141.738,1.736, 
139.1146116,37.8692768,20425,BA215,補助点,207602.998,54073.386,1.71, 
139.1142713,37.8694989,20426,BA214,補助点,207627.449,54043.286,1.382, 
139.1119966,37.864265,20427,BA213,補助点,207045.242,53846.961,2.093, 
139.1114714,37.8645147,20428,BA212,補助点,207072.661,53800.576,1.699, 
139.1138411,37.8639222,20429,BA211,補助点,207008.264,54009.501,2.746,撤去及び亡失
139.1134669,37.8643357,20430,BA210,補助点,207053.942,53976.287,2.678,撤去及び亡失
139.1128936,37.8649413,20431,BA209,補助点,207120.824,53925.392,1.952,撤去及び亡失
139.1124795,37.8648568,20432,BA208,補助点,207111.213,53889.029,2.353,撤去及び亡失
139.1125176,37.8651908,20433,BA207,補助点,207148.296,53892.135,1.764, 
139.1125805,37.8660317,20434,BA206,補助点,207241.662,53897.059,1.42, 
139.102632,37.8683769,19236,BA130,補助点,207496.249,53020.068,1.261, 
139.1048517,37.8689595,19237,BA129,補助点,207562.169,53214.939,1.214, 
139.0978428,37.8640988,19238,BA128,補助点,207018.739,52601.748,0.897, 
139.0977724,37.8648241,19239,BA127,補助点,207099.195,52595.036,0.908, 
139.1124987,37.8679009,19241,BA194,補助点,207449.061,53888.495,1.487, 
139.1127954,37.8687249,19242,BA193,補助点,207540.691,53914,1.507,撤去及び亡失
139.1114076,37.8676005,19243,BA192,補助点,207415.091,53792.71,1.45, 
139.1113685,37.8682735,19244,BA191,補助点,207489.761,53788.78,1.342, 
139.1121238,37.8685238,19245,BA190,補助点,207517.984,53855.059,1.423, 
139.1121244,37.8688255,19246,BA189,補助点,207551.466,53854.897,1.332, 
139.1119014,37.8692308,19247,BA188,補助点,207596.32,53834.973,1.308, 
139.1097495,37.8669552,19248,BA187,補助点,207342.52,53647.301,1.31, 
139.1093854,37.8675249,19249,BA186,補助点,207405.542,53614.851,1.226, 
139.1094669,37.8682157,19250,BA185,補助点,207482.251,53621.529,1.311, 
139.1093515,37.8688872,19251,BA184,補助点,207556.713,53610.887,1.961, 
139.1101913,37.8693214,19252,BA183,補助点,207605.398,53684.454,2.306, 
139.1107914,37.869321,19253,BA182,補助点,207605.692,53737.252,2.352, 
139.1115617,37.8695608,19254,BA181,補助点,207632.757,53804.85,2.189, 
139.1122023,37.8697384,19255,BA180,補助点,207652.831,53861.083,1.948, 
139.1145742,37.8707149,19256,BA179,補助点,207762.575,54069.048,1.421, 
139.1167474,37.8711173,19257,BA178,補助点,207808.501,54259.948,1.397, 
139.1158588,37.8716534,19258,BA177,補助点,207867.485,54181.373,1.452, 
139.1161253,37.8725673,19259,BA176,補助点,207969.062,54204.158,1.225, 
139.1166794,37.8732417,19260,BA175,補助点,208044.235,54252.403,1.655, 
139.1140218,37.871436,19261,BA174,補助点,207842.299,54019.929,2.596, 
139.1147471,37.8715442,19262,BA173,補助点,207854.712,54083.65,1.767, 
139.1156898,37.8729454,19263,BA172,補助点,208010.776,54165.56,1.748, 
139.1128209,37.8720909,19264,BA171,補助点,207914.272,53913.793,1.39, 
139.1132792,37.8722644,19265,BA170,補助点,207933.806,53953.989,2.392, 
139.1136809,37.8723939,19266,BA169,補助点,207948.405,53989.233,3.291, 
139.1060963,37.8686482,18419,BA092,補助点,207528.327,53324.662,1.127, 
139.1061299,37.8688558,18420,BA091,補助点,207551.381,53327.467,1.134, 
139.1077611,37.8692828,18421,BA090,補助点,207599.718,53470.673,1.614, 
139.1081839,37.8693499,18422,BA089,補助点,207607.406,53507.822,1.889, 
139.1051517,37.8698535,18423,BA088,補助点,207661.55,53240.681,0.72, 
139.1210074,37.8669656,18466,BA242,補助点,207350.214,54637.807,2.731, 
139.1207075,37.8669389,18467,BA241,補助点,207347.074,54611.436,2.53, 
139.1204041,37.8671402,18468,BA240,補助点,207369.233,54584.593,2.732, 
139.1198372,37.8673959,18469,BA239,補助点,207397.287,54534.524,4.622, 
139.1206656,37.8679766,18470,BA238,補助点,207462.217,54606.981,3.978, 
139.1217145,37.8680795,18471,BA237,補助点,207474.254,54699.199,2.39, 
139.1220567,37.8683293,18472,BA236,補助点,207502.175,54729.117,2.44, 
139.1226781,37.8684719,18473,BA235,補助点,207518.363,54783.687,2.274, 
139.1201765,37.8682393,18474,BA233,補助点,207491.085,54563.752,2.869, 
139.1197002,37.8686707,18475,BA232,補助点,207538.685,54521.537,2.769, 
139.1212089,37.8684065,18476,BA234,補助点,207510.246,54654.466,3.674, 
139.1187789,37.8695284,18477,BA231,補助点,207633.347,54439.845,2.023, 
139.1183485,37.8697571,18478,BA230,補助点,207658.471,54401.813,2.56, 
139.1188038,37.8698924,18479,BA229,補助点,207673.759,54441.768,2.76, 
139.1193523,37.8702336,18480,BA228,補助点,207711.949,54489.77,2.536, 
139.1190019,37.8705839,18481,BA227,補助点,207750.613,54458.686,2.716, 
139.1208849,37.8699955,18482,BA226,補助点,207686.41,54624.786,2.086, 
139.1203574,37.8696581,18483,BA225,補助点,207648.653,54578.622,2.166, 
139.1196555,37.8702704,18484,BA224,補助点,207716.205,54516.424,1.629, 
139.1190906,37.870811,18485,BA223,補助点,207775.878,54466.323,2.049, 
139.119774,37.871013,18486,BA222,補助点,207798.683,54526.305,1.991, 
139.1009413,37.8766377,18596,BA049,補助点,208412.108,52865.405,0.161, 
139.1138503,37.859585,18597,BA282,補助点,206526.914,54013.484,1.954, 
139.1142445,37.860123,18598,BA281,補助点,206586.855,54047.773,2.159, 
139.0216477,37.8949034,19918,5C402,補助点,210397.357,45878.486,-0.429, 
139.0203087,37.8956425,19946,5C374,補助点,210478.723,45760.26,2.123, 
139.0222437,37.9006761,20175,5C148,補助点,211038.331,45927.319,2.997, 
139.0262374,37.9137284,14958,5B416,補助点,212488.916,46270.35,0.204, 
139.0201111,37.9137729,14959,5B415,補助点,212490.825,45731.661,7.042, 
138.9853297,37.8956894,14972,5C867,補助点,210467.358,42683.876,11.404, 
139.0003315,37.895706,14973,5C866,補助点,210476.161,44003.251,4.389, 
138.9889799,37.8958153,14974,5C865,補助点,210483.009,43004.837,5.358, 
138.9947971,37.8957603,14975,5C864,補助点,210479.598,43516.475,21.947, 
138.9881071,37.8958713,14976,5C863,補助点,210488.812,42928.036,4.963, 
139.0064866,37.8958208,14977,5C862,補助点,210491.825,44544.517,1.21, 
139.0074599,37.8958404,14978,5C861,補助点,210494.463,44630.108,-0.757, 
138.9864219,37.8928684,15601,5C930,補助点,210154.768,42781.562,14.836, 
139.0022032,37.9032934,15625,5C789,補助点,211319.138,44163.334,3.787, 
138.9998389,37.9033758,15626,5C788,補助点,211327.16,43955.366,4.289, 
139.0037866,37.9034276,15627,5C787,補助点,211334.776,44302.495,5.52, 
139.0029546,37.8976013,15628,5C840,補助点,210687.752,44232.817,11.572, 
139.0141137,37.9123318,16267,5B442,補助点,212327.969,45205.202,3.332, 
139.0033132,37.8977245,15629,5C839,補助点,210701.599,44264.287,14.069, 
138.998087,37.8977608,15630,5C838,補助点,210703.154,43804.639,22.446, 
138.9995717,37.8979022,15631,5C837,補助点,210719.543,43935.126,16.157, 
138.9848477,37.8946652,15644,5C888,補助点,210353.469,42642.073,13.481, 
138.9912637,37.8947132,15645,5C887,補助点,210361.739,43206.337,21.692, 
138.9887316,37.8948488,15646,5C886,補助点,210375.619,42983.557,9.854, 
138.993329,37.8948628,15647,5C885,補助点,210379.308,43387.883,21.916, 
138.9891403,37.8949149,15648,5C884,補助点,210383.142,43019.469,10.512, 
139.0204888,37.9124617,16273,5B436,補助点,212345.497,45765.681,5.706, 
139.0201437,37.8914345,14426,5D541,補助点,210011.627,45748.35,-0.517, 
138.9924053,37.8942262,15031,5C898,補助点,210308.224,43307.024,21.036, 
139.0100615,37.8941241,15032,5C897,補助点,210305.232,44859.953,2.995, 
138.99466,37.8943047,15033,5C896,補助点,210317.983,43505.271,20.689, 
138.9864987,37.8944157,15034,5C895,補助点,210326.529,42787.424,10.871, 
139.0073027,37.8943786,15035,5C894,補助点,210332.15,44617.16,0.884, 
139.008711,37.8943787,15036,5C893,補助点,210332.832,44741.029,-0.671, 
138.9926982,37.8944761,15037,5C892,補助点,210336.09,43332.636,21.336, 
138.9880383,37.8944994,15038,5C891,補助点,210336.525,42922.785,8.498, 
139.0003494,37.8944648,15039,5C890,補助点,210338.41,44005.563,-0.236, 
139.005095,37.8945322,15040,5C889,補助点,210348.144,44422.909,-0.984, 
139.0271865,37.9126354,15068,5B433,補助点,212368.076,46354.494,0.08, 
139.015947,37.9049567,15707,5B597,補助点,211510.336,45370.932,3.562, 
138.9972634,37.8936514,14455,5C915,補助点,210246.691,43734.632,13.843, 
139.0074953,37.8937498,14456,5C914,補助点,210262.468,44634.482,0.983, 
139.0029329,37.8937974,14457,5C913,補助点,210265.565,44233.188,-1.133, 
138.9867997,37.8938983,14458,5C912,補助点,210269.23,42814.192,9.674, 
139.0048834,37.8938801,14459,5C911,補助点,210275.673,44404.683,-1.161, 
138.9952716,37.8939155,14460,5C910,補助点,210275.073,43559.295,19.641, 
139.0081316,37.8938723,14461,5C909,補助点,210276.363,44690.376,-0.694, 
138.998247,37.8938776,14462,5C908,補助点,210272.256,43821.004,9.908, 
138.9920147,37.8939815,14463,5C907,補助点,210280.889,43272.81,20.871, 
138.999871,37.8939531,14464,5C906,補助点,210281.408,43963.798,0.065, 
139.0262509,37.9182278,14470,5B304,補助点,212988.288,46268.723,3.033, 
139.0207811,37.9129522,15072,5B429,補助点,212400.074,45791.085,6.263, 
139.0188335,37.9129704,15073,5B428,補助点,212401.133,45619.82,7.062, 
139.0252292,37.9130853,15075,5B426,補助点,212417.037,46182.112,0.064, 
139.0179079,37.9132505,15076,5B425,補助点,212431.779,45538.268,5.734, 
139.0211631,37.9132352,15077,5B424,補助点,212431.667,45824.497,5.831, 
139.0176679,37.9134732,15079,5B422,補助点,212456.377,45517.021,5.384, 
139.0270596,37.9135491,15080,5B421,補助点,212469.42,46342.768,0.254, 
139.0205894,37.9135847,15081,5B420,補助点,212470.172,45773.833,8.674, 
139.0217706,37.9136712,15084,5B417,補助点,212480.354,45877.647,3.143, 
139.006808,37.9066613,14498,5B570,補助点,211695.104,44566.247,3.92, 
139.021625,37.9066914,14499,5B569,補助点,211705.639,45869.17,1.198, 
139.0142505,37.9068582,14500,5B568,補助点,211720.54,45220.589,4.584, 
139.010324,37.9069163,14501,5B567,補助点,211725.092,44875.278,3.939,撤去及び亡失
139.0076687,37.9070432,14503,5B565,補助点,211737.905,44641.703,3.769, 
139.0204347,37.9070542,14504,5B564,補助点,211745.317,45764.274,1.966,撤去及び亡失
139.0150456,37.9072381,14506,5B562,補助点,211763.091,45290.271,6.987, 
139.0170535,37.9072556,14507,5B561,補助点,211766.019,45466.821,3.97, 
139.02174,37.9129533,14508,5B560,補助点,212400.66,45875.395,0.74, 
139.0208948,37.9072954,14509,5B559,補助点,211772.3,45804.582,1.48, 
139.0084488,37.9074305,14510,5B558,補助点,211781.266,44710.061,3.579, 
139.0067262,37.907586,14511,5B557,補助点,211797.697,44558.498,3.649, 
139.0249881,37.8982961,15774,5C253,補助点,210775.547,46170.159,-0.165, 
139.0167981,37.8985407,15783,5C244,補助点,210798.668,45449.728,2.776, 
139.0267661,37.8985814,15786,5C241,補助点,210808.083,46326.348,-0.091, 
139.0130221,37.9075309,14512,5B556,補助点,211794.605,45112.154,3.728, 
139.0171804,37.9076789,14513,5B555,補助点,211813.057,45477.724,4.084, 
139.0134655,37.9076758,14514,5B554,補助点,211810.901,45151.056,4.17, 
139.0239942,37.9076378,14515,5B553,補助点,211811.833,46076.912,0.818, 
139.0194126,37.9075641,14516,5B552,補助点,211801.409,45674.086,2.449, 
139.0154767,37.9076413,14517,5B551,補助点,211808.059,45327.93,6.731, 
139.0058966,37.9077568,14518,5B550,補助点,211816.258,44485.446,7.107, 
139.0207829,37.9077974,14519,5B549,補助点,211827.964,45794.434,0.773, 
139.0097383,37.9079183,14520,5B548,補助点,211836.017,44823.162,3.87, 
139.0189524,37.9077657,14521,5B547,補助点,211823.557,45633.496,3.423, 
139.0127418,37.9079418,14522,5B546,補助点,211840.078,45087.252,3.939, 
139.0058237,37.9080031,14523,5B545,補助点,211843.556,44478.888,6.806, 
139.014082,37.9079818,14524,5B544,補助点,211845.168,45205.088,4.464, 
139.0161006,37.90803,14525,5B543,補助点,211851.498,45382.557,5.058, 
139.0200212,37.908079,14526,5B542,補助点,211858.842,45727.285,0.729, 
139.018128,37.9081288,14527,5B541,補助点,211863.447,45560.774,4.325, 
139.025732,37.9081406,14528,5B540,補助点,211868.504,46229.411,0.978, 
139.0165281,37.9081731,14529,5B539,補助点,211867.58,45420.062,4.241, 
139.018548,37.9081967,14530,5B538,補助点,211871.198,45597.663,3.839, 
139.0214204,37.9082124,14531,5B537,補助点,211874.341,45850.234,0.559, 
139.0224315,37.908245,14532,5B536,補助点,211878.45,45939.123,1.124, 
139.0261539,37.9082566,14533,5B535,補助点,211881.582,46266.444,1.095, 
139.0140534,37.9083853,14534,5B534,補助点,211889.936,45202.326,4.449,撤去及び亡失
139.0222737,37.9084141,14535,5B533,補助点,211897.143,45925.148,1.327, 
139.0208602,37.9084548,14536,5B532,補助点,211900.968,45800.821,0.698,撤去及び亡失
139.0273623,37.9084284,14537,5B531,補助点,211901.25,46372.59,1.171, 
139.0234769,37.9084925,14538,5B530,補助点,211906.441,46030.892,0.786, 
139.0218205,37.9085132,14539,5B529,補助点,211907.926,45885.23,0.592, 
139.0071323,37.9086609,15165,5B528,補助点,211917.185,44593.552,4.096, 
139.0238199,37.9165247,15167,5B346,補助点,212798.064,46056.055,1.932, 
139.0268789,37.9166568,15168,5B345,補助点,212814.238,46324.928,2.579, 
139.0226398,37.9166995,15169,5B344,補助点,212816.888,45952.188,3.373, 
139.0236317,37.9169718,15175,5B338,補助点,212847.591,46039.228,3.126, 
139.0234161,37.9173525,15184,5B329,補助点,212889.739,46020.038,5.103, 
139.02408,37.8986189,15790,5C237,補助点,210810.918,46090.088,-0.346, 
139.02195,37.8986977,15795,5C232,補助点,210818.613,45902.718,2.543, 
139.0281255,37.8989259,15798,5C223,補助点,210846.993,46445.678,-0.009, 
139.0245662,37.8990055,15799,5C222,補助点,210854.06,46132.604,-0.304, 
138.9901887,37.8941868,13876,5C900,補助点,210302.823,43112.099,22.997, 
138.9852172,37.8942247,13877,5C899,補助点,210304.745,42674.823,13.566, 
138.9975676,37.8939593,15227,5C905,補助点,210281.001,43761.2,13.671, 
138.9898478,37.8940015,15228,5C904,補助点,210282.095,43082.218,23.329, 
139.0064023,37.8939485,15229,5C903,補助点,210283.992,44538.234,-1.006, 
138.9998394,37.8994471,15830,5C820,補助点,210891.132,43957.746,23.673, 
138.9960986,37.8995696,15831,5C819,補助点,210902.97,43628.699,8.852, 
138.9937527,37.8998137,15832,5C818,補助点,210928.974,43422.247,8.939, 
139.0073511,37.8997422,15833,5C817,補助点,210927.452,44618.186,9.482, 
139.0021971,37.8999107,15834,5C816,補助点,210943.705,44164.815,20.879, 
138.9974569,37.8959955,13951,5C860,補助点,210506.943,43750.26,18.586, 
139.0022563,37.8959634,13952,5C859,補助点,210505.641,44172.382,-0.298, 
139.0098667,37.893987,15230,5C902,補助点,210289.926,44842.902,1.73, 
139.0053995,37.8939972,15231,5C901,補助点,210288.913,44450.004,-1.253, 
139.0283759,37.9025328,15884,5C085,補助点,211247.439,46465.436,-0.007, 
139.0274245,37.9028046,15890,5C079,補助点,211277.126,46381.598,0.66, 
138.9887525,37.8961262,13953,5C858,補助点,210517.402,42984.657,4.979, 
139.0092244,37.8961914,13954,5C857,補助点,210534.264,44785.07,2.721, 
138.9921309,37.896349,13955,5C856,補助点,210543.686,43281.648,9.842, 
139.001012,37.8964691,13956,5C855,補助点,210561.179,44062.646,5.015, 
139.0032346,37.8965004,13957,5C854,補助点,210565.7,44258.102,0.227, 
138.995773,37.8966792,13958,5C853,補助点,210582.034,43601.763,22.987, 
139.0161389,37.9151537,15292,5B388,補助点,212642.13,45381.542,2.88, 
139.0199228,37.9152337,15294,5B386,補助点,212652.863,45714.206,5.176, 
139.0250031,37.9154043,15300,5B380,補助点,212674.3,46160.781,0.717, 
139.0036131,37.8916885,15933,5C962,補助点,210031.837,44294.272,-0.946, 
138.9977336,37.891684,15934,5C961,補助点,210028.562,43777.158,0.017, 
139.0081328,37.8916869,15935,5C960,補助点,210033.812,44691.794,0.618, 
139.0093161,37.8916805,15936,5C959,補助点,210033.676,44795.872,2.09, 
138.9999799,37.8917612,15937,5C958,補助点,210038.18,43974.673,-1.074, 
138.9799279,37.8918792,15938,5C957,補助点,210042.023,42210.968,6.498, 
138.9993621,37.8917979,15939,5C956,補助点,210041.966,43920.319,-1.537, 
138.9872318,37.8918857,15940,5C955,補助点,210046.07,42853.363,22.903, 
138.9898178,37.8919449,15941,5C954,補助点,210053.831,43080.778,23.429, 
139.0032357,37.8919289,15942,5C953,補助点,210058.334,44260.934,-0.952, 
139.0093506,37.8919537,15943,5C952,補助点,210064.004,44798.745,2.214, 
138.9938404,37.8920722,15944,5C951,補助点,210069.824,43434.501,15.628, 
139.0085842,37.8920307,15945,5C950,補助点,210072.186,44731.296,-0.185,撤去及び亡失
139.007053,37.8920694,15946,5C949,補助点,210075.751,44596.593,-0.36, 
139.0059384,37.8921504,15947,5C948,補助点,210084.204,44498.518,-0.373, 
138.9935886,37.8921793,15948,5C947,補助点,210081.599,43412.294,18.181, 
138.9989463,37.892233,15949,5C946,補助点,210090.061,43883.486,-0.424, 
138.9868025,37.8923293,15950,5C945,補助点,210095.108,42815.359,19.823, 
138.9820826,37.8923848,15951,5C944,補助点,210099.114,42400.198,11.227, 
139.0027823,37.892295,15952,5C943,補助点,210098.75,44220.838,-1.09, 
138.9879672,37.8924079,15953,5C942,補助点,210104.365,42917.74,23.787, 
139.000592,37.8923928,15954,5C941,補助点,210108.578,44028.139,-0.723, 
139.0082021,37.8923933,15955,5C940,補助点,210112.243,44697.466,-0.252, 
139.0096081,37.8923855,15956,5C939,補助点,210112.051,44821.135,2.297, 
139.0105013,37.8924164,15957,5C938,補助点,210115.913,44899.673,5.502, 
139.0069312,37.8924811,15958,5C937,補助点,210121.38,44585.63,-0.439, 
138.9904978,37.892566,15959,5C936,補助点,210123.074,43140.221,20.62, 
138.9887679,37.8926058,15960,5C935,補助点,210126.69,42988.055,25.199, 
138.9940177,37.8926127,15961,5C934,補助点,210129.896,43449.781,18.497, 
139.0057759,37.8925908,15962,5C933,補助点,210133.003,44483.954,-0.551, 
138.9851794,37.892721,15963,5C932,補助点,210137.836,42672.368,11.557, 
138.9988354,37.8927112,15964,5C931,補助点,210143.087,43873.455,0.746, 
139.0193642,37.8963106,14040,5C348,補助点,210552.419,45676.784,3.079, 
139.0136429,37.9064859,14043,5B572,補助点,211678.926,45167.386,4.059, 
139.0059024,37.8978875,14044,5C836,補助点,210720.917,44491.894,-0.092, 
